Timestamp,Employee_ID,Building,Door,Badge_Type,Access_Result,Camera,Reader_ID
2026-07-03 23:43:00,EMP_019,Building_C,Finance Office,HID SEOS,Success,CAM-01,RD-16
2026-07-03 01:45:00,EMP_038,Building_C,Finance Office,HID SEOS,Success,CAM-05,RD-16
2026-07-03 02:37:00,EMP_006,Building_B,Finance Office,HID SEOS,Success,CAM-10,RD-09
2026-07-03 00:29:00,EMP_018,Building_C,Reception,HID SEOS,Success,CAM-15,RD-19
2026-07-03 15:14:00,EMP_048,Building_B,Server Room,HID SEOS,Success,CAM-13,RD-08
2026-07-03 18:00:00,EMP_032,Building_A,HR Office,HID SEOS,Success,CAM-03,RD-20
2026-07-03 16:55:00,SERVICE_SQL,Building_B,Loading Dock,HID SEOS,Success,CAM-11,RD-15
2026-07-03 07:11:00,EMP_047,Building_C,HR Office,HID SEOS,Success,CAM-11,RD-09
2026-07-03 01:47:00,EMP_049,Building_A,Emergency Exit,HID SEOS,Failed,CAM-08,RD-10
2026-07-03 18:10:00,EMP_031,Building_A,Loading Dock,HID SEOS,Failed,CAM-08,RD-09
2026-07-03 14:50:00,EMP_010,Building_A,Finance Office,HID SEOS,Failed,CAM-07,RD-11
2026-07-03 01:24:00,EMP_034,Building_A,HR Office,HID SEOS,Failed,CAM-10,RD-09
2026-07-03 03:21:00,EMP_022,Building_B,Loading Dock,HID SEOS,Failed,CAM-13,RD-08
2026-07-03 06:39:00,EMP_047,Building_C,HR Office,HID SEOS,Success,CAM-06,RD-18
2026-07-03 02:19:00,EMP_001,Building_A,Loading Dock,HID SEOS,Success,CAM-09,RD-04
2026-07-03 07:29:00,EMP_044,Building_C,Finance Office,HID SEOS,Success,CAM-04,RD-02
2026-07-03 01:56:00,EMP_002,Building_C,SOC,HID SEOS,Success,CAM-12,RD-04
2026-07-03 04:26:00,EMP_006,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-06
2026-07-03 22:32:00,EMP_017,Building_A,Emergency Exit,HID SEOS,Success,CAM-13,RD-14
2026-07-03 11:02:00,EMP_045,Building_B,Server Room,HID SEOS,Success,CAM-05,RD-02
2026-07-03 02:03:00,EMP_025,Building_B,Finance Office,HID SEOS,Success,CAM-08,RD-03
2026-07-03 06:50:00,EMP_032,Building_C,Loading Dock,HID SEOS,Success,CAM-11,RD-16
2026-07-03 14:43:00,EMP_007,Building_A,Reception,HID SEOS,Failed,CAM-12,RD-09
2026-07-03 02:24:00,EMP_007,Building_C,Finance Office,HID SEOS,Failed,CAM-01,RD-16
2026-07-03 00:01:00,EMP_010,Building_A,Loading Dock,HID SEOS,Success,CAM-03,RD-11
2026-07-03 17:35:00,EMP_026,Building_C,Emergency Exit,HID SEOS,Failed,CAM-07,RD-13
2026-07-03 02:23:00,EMP_047,Building_C,SOC,HID SEOS,Success,CAM-07,RD-16
2026-07-03 12:15:00,EMP_008,Building_B,Finance Office,HID SEOS,Failed,CAM-01,RD-03
2026-07-03 11:36:00,EMP_024,Building_A,Emergency Exit,HID SEOS,Success,CAM-11,RD-07
2026-07-03 13:06:00,EMP_012,Building_C,SOC,HID SEOS,Success,CAM-12,RD-13
2026-07-03 12:15:00,EMP_007,Building_B,Reception,HID SEOS,Failed,CAM-12,RD-07
2026-07-03 00:51:00,EMP_009,Building_C,SOC,HID SEOS,Failed,CAM-07,RD-03
2026-07-03 10:30:00,NETWORK_ADMIN,Building_B,Emergency Exit,HID SEOS,Success,CAM-01,RD-11
2026-07-03 01:27:00,EMP_004,Building_B,Reception,HID SEOS,Success,CAM-13,RD-17
2026-07-03 18:18:00,EMP_030,Building_A,SOC,HID SEOS,Success,CAM-01,RD-05
2026-07-03 16:05:00,EMP_032,Building_C,Main Entrance,HID SEOS,Success,CAM-12,RD-05
2026-07-03 01:42:00,EMP_001,Building_B,Reception,HID SEOS,Failed,CAM-10,RD-06
2026-07-03 03:37:00,BACKUP_ADMIN,Building_A,Emergency Exit,HID SEOS,Success,CAM-02,RD-07
2026-07-03 23:09:00,EMP_028,Building_B,HR Office,HID SEOS,Success,CAM-11,RD-19
2026-07-03 07:16:00,EMP_035,Building_A,Server Room,HID SEOS,Success,CAM-02,RD-04
2026-07-03 14:10:00,EMP_018,Building_A,HR Office,HID SEOS,Success,CAM-08,RD-08
2026-07-03 03:24:00,EMP_038,Building_C,Loading Dock,HID SEOS,Success,CAM-01,RD-16
2026-07-03 06:07:00,ATTACKER_9999,Building_A,Finance Office,Cloned Badge,Failed,CAM-12,RD-16
2026-07-03 04:53:00,EMP_045,Building_C,Finance Office,HID SEOS,Failed,CAM-07,RD-08
2026-07-03 01:17:00,EMP_012,Building_C,Server Room,HID SEOS,Failed,CAM-10,RD-03
2026-07-03 10:16:00,EMP_041,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-08
2026-07-03 18:05:00,EMP_013,Building_A,HR Office,HID SEOS,Success,CAM-08,RD-07
2026-07-03 03:50:00,EMP_018,Building_A,Emergency Exit,HID SEOS,Failed,CAM-03,RD-06
2026-07-03 01:50:00,EMP_043,Building_C,HR Office,HID SEOS,Success,CAM-04,RD-14
2026-07-03 15:28:00,EMP_017,Building_A,Reception,HID SEOS,Success,CAM-15,RD-18
2026-07-03 00:59:00,EMP_012,Building_B,Reception,HID SEOS,Success,CAM-15,RD-08
2026-07-03 19:47:00,EMP_047,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-11
2026-07-03 11:07:00,EMP_015,Building_A,Reception,HID SEOS,Success,CAM-12,RD-14
2026-07-03 07:31:00,EMP_013,Building_A,Emergency Exit,HID SEOS,Failed,CAM-01,RD-14
2026-07-03 20:48:00,EMP_010,Building_B,Server Room,HID SEOS,Failed,CAM-06,RD-05
2026-07-03 21:34:00,EMP_030,Building_B,Finance Office,HID SEOS,Success,CAM-06,RD-05
2026-07-03 02:02:00,EMP_003,Building_B,Server Room,HID SEOS,Success,CAM-14,RD-15
2026-07-03 11:43:00,EMP_030,Building_A,Finance Office,HID SEOS,Success,CAM-13,RD-20
2026-07-03 18:52:00,EMP_011,Building_A,Reception,HID SEOS,Failed,CAM-14,RD-17
2026-07-03 07:23:00,EMP_032,Building_C,Emergency Exit,HID SEOS,Failed,CAM-05,RD-01
2026-07-03 08:25:00,EMP_047,Building_A,HR Office,HID SEOS,Failed,CAM-10,RD-08
2026-07-03 19:34:00,EMP_038,Building_A,Loading Dock,HID SEOS,Success,CAM-01,RD-16
2026-07-03 01:08:00,EMP_047,Building_B,Loading Dock,HID SEOS,Failed,CAM-13,RD-04
2026-07-03 02:50:00,EMP_029,Building_C,Main Entrance,HID SEOS,Failed,CAM-04,RD-05
2026-07-03 22:06:00,EMP_023,Building_A,Main Entrance,HID SEOS,Failed,CAM-11,RD-10
2026-07-03 19:28:00,EMP_011,Building_C,Main Entrance,HID SEOS,Failed,CAM-08,RD-05
2026-07-03 12:38:00,EMP_046,Building_C,Emergency Exit,HID SEOS,Success,CAM-14,RD-03
2026-07-03 11:21:00,EMP_025,Building_C,Main Entrance,HID SEOS,Success,CAM-07,RD-09
2026-07-03 18:30:00,EMP_045,Building_C,SOC,HID SEOS,Success,CAM-10,RD-11
2026-07-03 17:34:00,EMP_048,Building_C,HR Office,HID SEOS,Success,CAM-02,RD-13
2026-07-03 01:23:00,EMP_024,Building_B,HR Office,HID SEOS,Success,CAM-11,RD-18
2026-07-03 06:59:00,EMP_046,Building_A,HR Office,HID SEOS,Success,CAM-09,RD-04
2026-07-03 19:48:00,EMP_042,Building_C,SOC,HID SEOS,Success,CAM-06,RD-12
2026-07-03 14:26:00,EMP_018,Building_B,Main Entrance,HID SEOS,Success,CAM-06,RD-12
2026-07-03 17:58:00,EMP_029,Building_A,Emergency Exit,HID SEOS,Success,CAM-08,RD-20
2026-07-03 23:39:00,EMP_024,Building_A,SOC,HID SEOS,Failed,CAM-02,RD-03
2026-07-03 09:50:00,EMP_026,Building_A,Reception,HID SEOS,Success,CAM-05,RD-04
2026-07-03 05:08:00,EMP_045,Building_A,Main Entrance,HID SEOS,Success,CAM-07,RD-18
2026-07-03 14:20:00,EMP_009,Building_B,Main Entrance,HID SEOS,Success,CAM-04,RD-03
2026-07-03 07:55:00,EMP_002,Building_C,HR Office,HID SEOS,Failed,CAM-10,RD-11
2026-07-03 11:08:00,EMP_042,Building_B,Emergency Exit,HID SEOS,Failed,CAM-05,RD-19
2026-07-03 10:27:00,EMP_009,Building_A,Finance Office,HID SEOS,Success,CAM-08,RD-12
2026-07-03 01:36:00,EMP_019,Building_A,HR Office,HID SEOS,Success,CAM-08,RD-06
2026-07-03 18:16:00,EMP_040,Building_B,Server Room,HID SEOS,Success,CAM-14,RD-05
2026-07-03 01:24:00,EMP_011,Building_B,Server Room,HID SEOS,Failed,CAM-05,RD-12
2026-07-03 01:11:00,EMP_012,Building_C,HR Office,HID SEOS,Success,CAM-03,RD-12
2026-07-03 05:32:00,EMP_029,Building_C,Finance Office,HID SEOS,Success,CAM-15,RD-01
2026-07-03 04:57:00,EMP_026,Building_B,HR Office,HID SEOS,Success,CAM-01,RD-18
2026-07-03 10:05:00,EMP_033,Building_B,Finance Office,HID SEOS,Success,CAM-13,RD-19
2026-07-03 15:05:00,EMP_047,Building_B,Reception,HID SEOS,Failed,CAM-15,RD-02
2026-07-03 03:59:00,EMP_009,Building_B,Main Entrance,HID SEOS,Failed,CAM-10,RD-08
2026-07-03 11:08:00,EMP_029,Building_A,SOC,HID SEOS,Success,CAM-13,RD-09
2026-07-03 18:22:00,EMP_013,Building_B,Reception,HID SEOS,Failed,CAM-04,RD-16
2026-07-03 17:27:00,EMP_021,Building_A,HR Office,HID SEOS,Failed,CAM-03,RD-14
2026-07-03 00:24:00,EMP_024,Building_B,HR Office,HID SEOS,Success,CAM-05,RD-15
2026-07-03 15:09:00,EMP_036,Building_C,Loading Dock,HID SEOS,Failed,CAM-05,RD-06
2026-07-03 14:28:00,SOC_ANALYST,Building_C,Loading Dock,HID SEOS,Success,CAM-14,RD-19
2026-07-03 07:05:00,EMP_039,Building_B,Emergency Exit,HID SEOS,Success,CAM-02,RD-19
2026-07-03 00:13:00,EMP_049,Building_B,Finance Office,HID SEOS,Failed,CAM-03,RD-18
2026-07-03 04:40:00,EMP_030,Building_A,Server Room,HID SEOS,Failed,CAM-05,RD-18
2026-07-03 10:18:00,EMP_032,Building_C,Finance Office,HID SEOS,Failed,CAM-09,RD-15
2026-07-03 00:05:00,EMP_015,Building_A,Finance Office,HID SEOS,Success,CAM-11,RD-16
2026-07-03 09:49:00,EMP_008,Building_B,Server Room,HID SEOS,Failed,CAM-15,RD-08
2026-07-03 09:27:00,EMP_002,Building_B,Reception,HID SEOS,Success,CAM-10,RD-16
2026-07-03 08:48:00,EMP_037,Building_C,Emergency Exit,HID SEOS,Success,CAM-06,RD-17
2026-07-03 08:51:00,EMP_047,Building_A,Main Entrance,HID SEOS,Success,CAM-06,RD-15
2026-07-03 05:34:00,EMP_045,Building_A,Finance Office,HID SEOS,Success,CAM-07,RD-12
2026-07-03 18:04:00,EMP_004,Building_C,Reception,HID SEOS,Success,CAM-13,RD-06
2026-07-03 05:42:00,EMP_049,Building_C,HR Office,HID SEOS,Success,CAM-14,RD-10
2026-07-03 23:29:00,EMP_018,Building_B,Reception,HID SEOS,Success,CAM-14,RD-05
2026-07-03 09:36:00,EMP_001,Building_B,Emergency Exit,HID SEOS,Failed,CAM-06,RD-06
2026-07-03 17:10:00,EMP_007,Building_A,SOC,HID SEOS,Success,CAM-07,RD-15
2026-07-03 04:28:00,EMP_005,Building_A,Emergency Exit,HID SEOS,Success,CAM-05,RD-12
2026-07-03 20:23:00,EMP_009,Building_C,HR Office,HID SEOS,Success,CAM-12,RD-10
2026-07-03 04:02:00,EMP_002,Building_A,Server Room,HID SEOS,Success,CAM-12,RD-08
2026-07-03 04:26:00,EMP_020,Building_A,Loading Dock,HID SEOS,Success,CAM-02,RD-01
2026-07-03 14:43:00,EMP_050,Building_A,SOC,HID SEOS,Success,CAM-01,RD-17
2026-07-03 04:03:00,EMP_038,Building_B,Main Entrance,HID SEOS,Success,CAM-05,RD-01
2026-07-03 04:13:00,EMP_049,Building_C,SOC,HID SEOS,Success,CAM-03,RD-12
2026-07-03 09:28:00,EMP_002,Building_C,HR Office,HID SEOS,Success,CAM-03,RD-17
2026-07-03 08:15:00,EMP_050,Building_C,Reception,HID SEOS,Success,CAM-14,RD-19
2026-07-03 07:24:00,EMP_049,Building_C,SOC,HID SEOS,Success,CAM-03,RD-18
2026-07-03 03:22:00,EMP_001,Building_A,Emergency Exit,HID SEOS,Success,CAM-12,RD-19
2026-07-03 03:39:00,EMP_012,Building_A,HR Office,HID SEOS,Failed,CAM-07,RD-07
2026-07-03 03:51:00,EMP_033,Building_B,Reception,HID SEOS,Failed,CAM-02,RD-17
2026-07-03 12:19:00,EMP_009,Building_C,Finance Office,HID SEOS,Success,CAM-02,RD-11
2026-07-03 09:40:00,EMP_032,Building_B,Finance Office,HID SEOS,Failed,CAM-04,RD-18
2026-07-03 14:36:00,EMP_027,Building_A,Reception,HID SEOS,Failed,CAM-11,RD-12
2026-07-03 23:00:00,EMP_012,Building_B,Reception,HID SEOS,Failed,CAM-08,RD-17
2026-07-03 04:04:00,EMP_043,Building_A,Loading Dock,HID SEOS,Failed,CAM-12,RD-19
2026-07-03 05:45:00,EMP_007,Building_A,HR Office,HID SEOS,Success,CAM-06,RD-07
2026-07-03 13:47:00,EMP_039,Building_A,SOC,HID SEOS,Failed,CAM-12,RD-16
2026-07-03 19:51:00,EMP_018,Building_C,Finance Office,HID SEOS,Failed,CAM-06,RD-16
2026-07-03 13:48:00,EMP_043,Building_B,Finance Office,HID SEOS,Success,CAM-13,RD-15
2026-07-03 16:42:00,EMP_007,Building_B,SOC,HID SEOS,Success,CAM-01,RD-04
2026-07-03 02:19:00,EMP_048,Building_B,Main Entrance,HID SEOS,Success,CAM-07,RD-20
2026-07-03 10:20:00,EMP_044,Building_C,Reception,HID SEOS,Success,CAM-11,RD-17
2026-07-03 15:54:00,EMP_050,Building_A,Finance Office,HID SEOS,Failed,CAM-08,RD-17
2026-07-03 18:27:00,EMP_017,Building_C,Main Entrance,HID SEOS,Success,CAM-07,RD-04
2026-07-03 12:50:00,EMP_025,Building_B,Emergency Exit,HID SEOS,Success,CAM-01,RD-06
2026-07-03 10:20:00,EMP_036,Building_C,Server Room,HID SEOS,Failed,CAM-07,RD-05
2026-07-03 16:38:00,EMP_020,Building_A,Emergency Exit,HID SEOS,Failed,CAM-08,RD-18
2026-07-03 13:21:00,EMP_011,Building_B,Emergency Exit,HID SEOS,Failed,CAM-10,RD-12
2026-07-03 10:56:00,EMP_050,Building_A,Main Entrance,HID SEOS,Success,CAM-03,RD-12
2026-07-03 19:55:00,EMP_023,Building_A,HR Office,HID SEOS,Failed,CAM-02,RD-14
2026-07-03 14:03:00,EMP_023,Building_B,Main Entrance,HID SEOS,Success,CAM-04,RD-08
2026-07-03 02:53:00,EMP_042,Building_C,Reception,HID SEOS,Success,CAM-02,RD-11
2026-07-03 11:07:00,EMP_011,Building_A,Emergency Exit,HID SEOS,Failed,CAM-10,RD-17
2026-07-03 23:45:00,EMP_027,Building_B,Main Entrance,HID SEOS,Success,CAM-07,RD-19
2026-07-03 03:20:00,EMP_025,Building_B,Reception,HID SEOS,Success,CAM-06,RD-16
2026-07-03 22:46:00,EMP_033,Building_B,Server Room,HID SEOS,Success,CAM-06,RD-14
2026-07-03 02:34:00,EMP_013,Building_C,SOC,HID SEOS,Success,CAM-05,RD-02
2026-07-03 13:43:00,EMP_020,Building_A,Reception,HID SEOS,Success,CAM-10,RD-11
2026-07-03 18:07:00,EMP_018,Building_B,Loading Dock,HID SEOS,Success,CAM-06,RD-03
2026-07-03 17:13:00,EMP_042,Building_B,Loading Dock,HID SEOS,Success,CAM-04,RD-14
2026-07-03 17:35:00,EMP_026,Building_B,Server Room,HID SEOS,Success,CAM-11,RD-17
2026-07-03 07:16:00,EMP_012,Building_C,Emergency Exit,HID SEOS,Success,CAM-15,RD-18
2026-07-03 14:48:00,SOC_ANALYST,Building_C,Main Entrance,HID SEOS,Success,CAM-06,RD-15
2026-07-03 23:23:00,EMP_010,Building_B,Loading Dock,HID SEOS,Failed,CAM-06,RD-03
2026-07-03 14:04:00,EMP_041,Building_B,Finance Office,HID SEOS,Success,CAM-05,RD-20
2026-07-03 03:52:00,EMP_016,Building_A,SOC,HID SEOS,Success,CAM-04,RD-10
2026-07-03 14:53:00,EMP_030,Building_B,Main Entrance,HID SEOS,Success,CAM-03,RD-09
2026-07-03 09:28:00,EMP_009,Building_C,Server Room,HID SEOS,Success,CAM-12,RD-16
2026-07-03 02:51:00,NETWORK_ADMIN,Building_B,Finance Office,HID SEOS,Success,CAM-15,RD-14
2026-07-03 03:04:00,EMP_024,Building_B,Server Room,HID SEOS,Success,CAM-02,RD-19
2026-07-03 04:07:00,EMP_048,Building_C,Finance Office,HID SEOS,Failed,CAM-15,RD-03
2026-07-03 10:41:00,EMP_016,Building_B,Loading Dock,HID SEOS,Success,CAM-15,RD-14
2026-07-03 05:58:00,EMP_014,Building_A,Finance Office,HID SEOS,Failed,CAM-07,RD-09
2026-07-03 18:12:00,EMP_038,Building_B,Reception,HID SEOS,Success,CAM-09,RD-14
2026-07-03 09:28:00,EMP_031,Building_A,HR Office,HID SEOS,Failed,CAM-12,RD-12
2026-07-03 22:01:00,SERVICE_SQL,Building_C,Main Entrance,HID SEOS,Success,CAM-12,RD-08
2026-07-03 10:33:00,EMP_017,Building_C,HR Office,HID SEOS,Success,CAM-09,RD-08
2026-07-03 13:24:00,EMP_029,Building_B,Finance Office,HID SEOS,Success,CAM-15,RD-08
2026-07-03 05:28:00,EMP_020,Building_B,HR Office,HID SEOS,Failed,CAM-13,RD-02
2026-07-03 16:46:00,EMP_018,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-14
2026-07-03 05:28:00,SERVICE_SQL,Building_C,Finance Office,HID SEOS,Success,CAM-06,RD-14
2026-07-03 18:41:00,EMP_039,Building_C,HR Office,HID SEOS,Failed,CAM-12,RD-01
2026-07-03 21:53:00,EMP_049,Building_A,Emergency Exit,HID SEOS,Success,CAM-01,RD-13
2026-07-03 10:42:00,EMP_013,Building_C,Reception,HID SEOS,Success,CAM-03,RD-08
2026-07-03 22:09:00,EMP_034,Building_A,Loading Dock,HID SEOS,Success,CAM-08,RD-16
2026-07-03 05:55:00,EMP_048,Building_C,HR Office,HID SEOS,Success,CAM-04,RD-03
2026-07-03 13:25:00,EMP_027,Building_B,SOC,HID SEOS,Success,CAM-01,RD-18
2026-07-03 07:48:00,EMP_042,Building_A,Emergency Exit,HID SEOS,Success,CAM-05,RD-06
2026-07-03 14:38:00,EMP_004,Building_C,Finance Office,HID SEOS,Success,CAM-02,RD-12
2026-07-03 04:00:00,EMP_011,Building_A,Loading Dock,HID SEOS,Failed,CAM-14,RD-16
2026-07-03 06:56:00,EMP_008,Building_A,Finance Office,HID SEOS,Success,CAM-12,RD-16
2026-07-03 07:03:00,EMP_025,Building_C,SOC,HID SEOS,Success,CAM-12,RD-07
2026-07-03 04:58:00,EMP_027,Building_A,Finance Office,HID SEOS,Success,CAM-04,RD-20
2026-07-03 12:37:00,EMP_029,Building_C,Emergency Exit,HID SEOS,Success,CAM-01,RD-16
2026-07-03 23:39:00,EMP_009,Building_B,SOC,HID SEOS,Failed,CAM-12,RD-14
2026-07-03 02:29:00,EMP_048,Building_A,Main Entrance,HID SEOS,Success,CAM-06,RD-08
2026-07-03 20:41:00,EMP_031,Building_C,Main Entrance,HID SEOS,Success,CAM-05,RD-17
2026-07-03 13:28:00,EMP_040,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-18
2026-07-03 08:53:00,EMP_003,Building_A,Emergency Exit,HID SEOS,Success,CAM-15,RD-15
2026-07-03 18:06:00,EMP_009,Building_B,Server Room,HID SEOS,Success,CAM-02,RD-11
2026-07-03 17:02:00,EMP_003,Building_B,HR Office,HID SEOS,Failed,CAM-05,RD-09
2026-07-03 09:00:00,EMP_040,Building_C,HR Office,HID SEOS,Failed,CAM-15,RD-06
2026-07-03 16:46:00,EMP_021,Building_A,Emergency Exit,HID SEOS,Success,CAM-04,RD-05
2026-07-03 01:13:00,EMP_004,Building_B,Finance Office,HID SEOS,Success,CAM-12,RD-15
2026-07-03 16:53:00,EMP_028,Building_A,Emergency Exit,HID SEOS,Success,CAM-12,RD-18
2026-07-03 03:50:00,EMP_032,Building_C,Server Room,HID SEOS,Success,CAM-06,RD-03
2026-07-03 06:09:00,EMP_014,Building_A,Finance Office,HID SEOS,Success,CAM-10,RD-01
2026-07-03 06:09:00,EMP_034,Building_B,Reception,HID SEOS,Success,CAM-13,RD-16
2026-07-03 11:13:00,EMP_044,Building_A,Finance Office,HID SEOS,Success,CAM-07,RD-12
2026-07-03 03:37:00,EMP_038,Building_B,Server Room,HID SEOS,Success,CAM-02,RD-15
2026-07-03 16:22:00,BACKUP_ADMIN,Building_B,Finance Office,HID SEOS,Success,CAM-06,RD-02
2026-07-03 15:27:00,EMP_042,Building_B,Server Room,HID SEOS,Success,CAM-14,RD-02
2026-07-03 11:01:00,SOC_ANALYST,Building_A,Reception,HID SEOS,Failed,CAM-02,RD-13
2026-07-03 13:36:00,EMP_017,Building_A,Main Entrance,HID SEOS,Success,CAM-03,RD-13
2026-07-03 22:05:00,EMP_050,Building_C,Server Room,HID SEOS,Success,CAM-05,RD-16
2026-07-03 10:35:00,SOC_ANALYST,Building_C,Server Room,HID SEOS,Success,CAM-11,RD-04
2026-07-03 06:49:00,BACKUP_ADMIN,Building_B,Emergency Exit,HID SEOS,Failed,CAM-08,RD-09
2026-07-03 03:04:00,EMP_037,Building_B,HR Office,HID SEOS,Success,CAM-07,RD-14
2026-07-03 11:39:00,EMP_006,Building_B,SOC,HID SEOS,Success,CAM-15,RD-16
2026-07-03 17:54:00,EMP_034,Building_A,Finance Office,HID SEOS,Failed,CAM-07,RD-03
2026-07-03 05:04:00,SOC_ANALYST,Building_A,Finance Office,HID SEOS,Success,CAM-09,RD-14
2026-07-03 18:48:00,EMP_019,Building_A,Main Entrance,HID SEOS,Success,CAM-09,RD-14
2026-07-03 22:33:00,EMP_027,Building_C,Finance Office,HID SEOS,Success,CAM-05,RD-19
2026-07-03 00:33:00,EMP_006,Building_A,Emergency Exit,HID SEOS,Success,CAM-13,RD-06
2026-07-03 02:50:00,BACKUP_ADMIN,Building_B,Finance Office,HID SEOS,Success,CAM-10,RD-15
2026-07-03 21:17:00,EMP_049,Building_B,HR Office,HID SEOS,Success,CAM-04,RD-06
2026-07-03 20:37:00,EMP_006,Building_B,Reception,HID SEOS,Failed,CAM-09,RD-01
2026-07-03 00:27:00,EMP_001,Building_A,Emergency Exit,HID SEOS,Failed,CAM-12,RD-13
2026-07-03 20:32:00,EMP_043,Building_C,Emergency Exit,HID SEOS,Success,CAM-10,RD-20
2026-07-03 23:33:00,EMP_024,Building_C,Loading Dock,HID SEOS,Success,CAM-02,RD-05
2026-07-03 03:49:00,EMP_009,Building_A,SOC,HID SEOS,Success,CAM-04,RD-16
2026-07-03 08:15:00,EMP_042,Building_B,SOC,HID SEOS,Success,CAM-05,RD-15
2026-07-03 00:44:00,EMP_010,Building_A,Server Room,HID SEOS,Success,CAM-12,RD-15
2026-07-03 15:20:00,EMP_032,Building_C,SOC,HID SEOS,Success,CAM-05,RD-19
2026-07-03 01:44:00,BACKUP_ADMIN,Building_B,Main Entrance,HID SEOS,Success,CAM-11,RD-14
2026-07-03 19:45:00,EMP_027,Building_C,Finance Office,HID SEOS,Success,CAM-08,RD-13
2026-07-03 20:52:00,EMP_032,Building_C,Emergency Exit,HID SEOS,Success,CAM-12,RD-02
2026-07-03 19:40:00,EMP_034,Building_B,Reception,HID SEOS,Success,CAM-15,RD-14
2026-07-03 21:15:00,EMP_031,Building_C,HR Office,HID SEOS,Failed,CAM-12,RD-14
2026-07-03 06:33:00,EMP_002,Building_B,HR Office,HID SEOS,Failed,CAM-04,RD-17
2026-07-03 23:22:00,EMP_015,Building_B,Emergency Exit,HID SEOS,Success,CAM-15,RD-10
2026-07-03 14:13:00,EMP_047,Building_C,HR Office,HID SEOS,Failed,CAM-13,RD-06
2026-07-03 23:34:00,EMP_040,Building_C,Reception,HID SEOS,Failed,CAM-03,RD-06
2026-07-03 16:47:00,EMP_013,Building_A,Loading Dock,HID SEOS,Failed,CAM-05,RD-08
2026-07-03 00:37:00,EMP_014,Building_B,Finance Office,HID SEOS,Success,CAM-11,RD-06
2026-07-03 17:11:00,EMP_012,Building_A,Reception,HID SEOS,Success,CAM-07,RD-04
2026-07-03 19:10:00,EMP_040,Building_A,Emergency Exit,HID SEOS,Success,CAM-06,RD-12
2026-07-03 19:00:00,EMP_050,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-02
2026-07-03 03:47:00,EMP_029,Building_A,Reception,HID SEOS,Success,CAM-09,RD-04
2026-07-03 07:00:00,EMP_011,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-15
2026-07-03 03:23:00,EMP_049,Building_A,HR Office,HID SEOS,Success,CAM-14,RD-05
2026-07-03 14:59:00,EMP_008,Building_B,Main Entrance,HID SEOS,Success,CAM-14,RD-16
2026-07-03 05:50:00,EMP_022,Building_A,Finance Office,HID SEOS,Success,CAM-12,RD-14
2026-07-03 08:22:00,EMP_024,Building_A,Loading Dock,HID SEOS,Success,CAM-03,RD-14
2026-07-03 15:39:00,EMP_027,Building_C,HR Office,HID SEOS,Success,CAM-08,RD-05
2026-07-03 17:39:00,ATTACKER_9999,Building_A,Reception,Cloned Badge,Success,CAM-06,RD-13
2026-07-03 02:05:00,EMP_050,Building_B,Main Entrance,HID SEOS,Success,CAM-15,RD-19
2026-07-03 22:32:00,EMP_004,Building_C,Finance Office,HID SEOS,Failed,CAM-07,RD-18
2026-07-03 10:42:00,EMP_020,Building_B,Main Entrance,HID SEOS,Success,CAM-15,RD-17
2026-07-03 23:54:00,EMP_040,Building_B,Emergency Exit,HID SEOS,Success,CAM-15,RD-18
2026-07-03 22:15:00,EMP_040,Building_B,HR Office,HID SEOS,Failed,CAM-13,RD-07
2026-07-03 18:20:00,EMP_020,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-18
2026-07-03 17:27:00,EMP_019,Building_C,Finance Office,HID SEOS,Success,CAM-13,RD-06
2026-07-03 18:25:00,EMP_002,Building_C,Finance Office,HID SEOS,Success,CAM-14,RD-10
2026-07-03 17:14:00,EMP_047,Building_A,Main Entrance,HID SEOS,Success,CAM-05,RD-17
2026-07-03 22:13:00,EMP_023,Building_A,Emergency Exit,HID SEOS,Success,CAM-10,RD-01
2026-07-03 08:03:00,EMP_030,Building_C,SOC,HID SEOS,Success,CAM-05,RD-10
2026-07-03 19:33:00,EMP_043,Building_C,Server Room,HID SEOS,Failed,CAM-09,RD-08
2026-07-03 19:52:00,EMP_007,Building_A,HR Office,HID SEOS,Failed,CAM-02,RD-05
2026-07-03 14:03:00,EMP_046,Building_A,Reception,HID SEOS,Success,CAM-07,RD-05
2026-07-03 02:39:00,EMP_031,Building_B,Loading Dock,HID SEOS,Failed,CAM-14,RD-09
2026-07-03 14:27:00,EMP_038,Building_B,Emergency Exit,HID SEOS,Failed,CAM-14,RD-06
2026-07-03 16:32:00,EMP_010,Building_C,Emergency Exit,HID SEOS,Success,CAM-12,RD-17
2026-07-03 07:15:00,EMP_034,Building_B,Emergency Exit,HID SEOS,Success,CAM-12,RD-06
2026-07-03 04:03:00,EMP_036,Building_C,Loading Dock,HID SEOS,Success,CAM-02,RD-12
2026-07-03 17:50:00,EMP_037,Building_A,Reception,HID SEOS,Success,CAM-05,RD-12
