Timestamp,User,Action,Account_Status,Privilege,MFA,Risk
2026-07-03 11:14:00,EMP_041,Password Change,Active,Power User,Enabled,Low
2026-07-03 04:33:00,EMP_044,Database Access,Active,Power User,Enabled,Low
2026-07-03 21:54:00,EMP_001,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 13:36:00,EMP_005,Database Access,Active,User,Disabled,Low
2026-07-03 17:11:00,EMP_002,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 17:29:00,BACKUP_ADMIN,Login,Active,Power User,Enabled,Low
2026-07-03 08:12:00,NETWORK_ADMIN,Database Access,Active,Administrator,Enabled,Low
2026-07-03 10:03:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 21:45:00,EMP_008,Database Access,Active,User,Enabled,Low
2026-07-03 07:31:00,EMP_019,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 14:57:00,EMP_023,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:53:00,EMP_012,Login,Active,User,Enabled,Low
2026-07-03 06:28:00,EMP_018,VPN Login,Active,Power User,Disabled,Low
2026-07-03 02:18:00,EMP_031,VPN Login,Active,Power User,Disabled,Low
2026-07-03 18:50:00,EMP_043,VPN Login,Active,User,Enabled,Low
2026-07-03 21:44:00,EMP_015,Database Access,Active,Administrator,Disabled,Low
2026-07-03 08:58:00,EMP_028,Password Change,Active,User,Disabled,Low
2026-07-03 14:11:00,EMP_003,Login,Active,User,Disabled,Low
2026-07-03 06:10:00,EMP_001,VPN Login,Active,User,Enabled,Low
2026-07-03 09:14:00,EMP_047,VPN Login,Active,Power User,Disabled,Low
2026-07-03 10:35:00,EMP_024,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 02:49:00,SERVICE_SQL,MFA Challenge,Active,User,Disabled,Low
2026-07-03 12:23:00,EMP_022,Password Change,Active,Administrator,Disabled,Low
2026-07-03 09:54:00,EMP_037,VPN Login,Active,User,Enabled,Low
2026-07-03 07:10:00,EMP_006,Login,Active,Power User,Disabled,Low
2026-07-03 21:20:00,EMP_013,Login,Active,User,Disabled,Low
2026-07-03 04:49:00,EMP_007,Password Change,Active,Administrator,Disabled,Low
2026-07-03 00:39:00,EMP_008,VPN Login,Active,Power User,Enabled,Low
2026-07-03 13:19:00,EMP_036,Login,Active,Power User,Disabled,Low
2026-07-03 18:56:00,EMP_049,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 02:33:00,EMP_045,Password Change,Active,Administrator,Enabled,Low
2026-07-03 18:45:00,EMP_038,MFA Challenge,Active,User,Disabled,Low
2026-07-03 23:46:00,EMP_036,Login,Active,User,Disabled,Low
2026-07-03 07:59:00,EMP_036,Database Access,Active,Administrator,Disabled,Low
2026-07-03 00:18:00,EMP_037,Password Change,Active,User,Disabled,Low
2026-07-03 23:42:00,SERVICE_SQL,Login,Active,User,Disabled,Low
2026-07-03 20:37:00,EMP_039,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 21:57:00,EMP_001,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 19:11:00,EMP_022,Database Access,Active,Power User,Disabled,Low
2026-07-03 12:19:00,EMP_036,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:39:00,EMP_050,Login,Active,User,Disabled,Low
2026-07-03 21:20:00,EMP_033,Login,Active,Power User,Disabled,Low
2026-07-03 02:54:00,EMP_031,VPN Login,Active,Power User,Disabled,Low
2026-07-03 13:24:00,EMP_042,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:35:00,EMP_041,Login,Active,Administrator,Enabled,Low
2026-07-03 13:12:00,EMP_001,MFA Challenge,Active,User,Enabled,Low
2026-07-03 05:22:00,EMP_005,Database Access,Active,Power User,Disabled,Low
2026-07-03 19:23:00,EMP_026,Password Change,Active,Administrator,Disabled,Low
2026-07-03 11:16:00,EMP_020,VPN Login,Active,User,Enabled,Low
2026-07-03 05:19:00,EMP_019,Database Access,Active,Administrator,Disabled,Low
2026-07-03 21:14:00,EMP_018,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:51:00,EMP_042,Login,Active,User,Disabled,Low
2026-07-03 11:33:00,EMP_024,Database Access,Active,Administrator,Disabled,Low
2026-07-03 22:44:00,EMP_042,Database Access,Active,Power User,Disabled,Low
2026-07-03 10:08:00,EMP_035,Database Access,Active,Power User,Enabled,Low
2026-07-03 16:21:00,EMP_002,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 00:32:00,BACKUP_ADMIN,VPN Login,Active,Power User,Enabled,Low
2026-07-03 03:48:00,EMP_044,Database Access,Active,Power User,Enabled,Low
2026-07-03 03:54:00,EMP_012,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:05:00,EMP_029,Database Access,Active,Administrator,Disabled,Low
2026-07-03 04:27:00,EMP_003,Database Access,Active,Power User,Enabled,Low
2026-07-03 04:52:00,EMP_041,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 02:22:00,EMP_045,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 04:17:00,EMP_044,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 09:58:00,EMP_039,Password Change,Active,User,Disabled,Low
2026-07-03 18:45:00,EMP_042,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 01:49:00,EMP_014,Login,Active,Power User,Enabled,Low
2026-07-03 16:46:00,EMP_044,Database Access,Active,User,Enabled,Low
2026-07-03 23:10:00,EMP_017,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 18:04:00,EMP_046,Login,Active,User,Disabled,Low
2026-07-03 15:11:00,EMP_030,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 09:47:00,EMP_041,Password Change,Active,Power User,Enabled,Low
2026-07-03 21:24:00,NETWORK_ADMIN,Password Change,Active,Power User,Disabled,Low
2026-07-03 14:24:00,EMP_020,Login,Active,Administrator,Enabled,Low
2026-07-03 14:40:00,EMP_048,Password Change,Active,Power User,Disabled,Low
2026-07-03 16:23:00,EMP_027,Password Change,Active,Power User,Disabled,Low
2026-07-03 20:48:00,EMP_014,Database Access,Active,User,Disabled,Low
2026-07-03 04:44:00,EMP_028,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 08:13:00,EMP_009,Database Access,Active,Administrator,Enabled,Low
2026-07-03 00:54:00,EMP_023,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 13:01:00,EMP_042,Login,Active,User,Enabled,Low
2026-07-03 22:46:00,EMP_013,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 23:51:00,EMP_042,Database Access,Active,Power User,Disabled,Low
2026-07-03 22:15:00,NETWORK_ADMIN,Login,Active,Administrator,Disabled,Low
2026-07-03 01:08:00,EMP_024,VPN Login,Active,Power User,Disabled,Low
2026-07-03 23:00:00,EMP_034,Login,Active,Power User,Enabled,Low
2026-07-03 06:36:00,EMP_016,VPN Login,Active,Power User,Disabled,Low
2026-07-03 05:49:00,EMP_021,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:32:00,EMP_009,Database Access,Active,Administrator,Disabled,Low
2026-07-03 08:33:00,EMP_015,Password Change,Active,Administrator,Enabled,Low
2026-07-03 16:23:00,EMP_004,Password Change,Active,Power User,Disabled,Low
2026-07-03 11:55:00,EMP_026,Password Change,Active,Administrator,Enabled,Low
2026-07-03 04:46:00,EMP_029,Password Change,Active,Power User,Disabled,Low
2026-07-03 21:15:00,EMP_045,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 17:18:00,EMP_013,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 17:46:00,NETWORK_ADMIN,VPN Login,Active,Power User,Disabled,Low
2026-07-03 02:04:00,EMP_037,Login,Active,User,Enabled,Low
2026-07-03 04:26:00,EMP_022,VPN Login,Active,User,Disabled,Low
2026-07-03 05:59:00,EMP_039,VPN Login,Active,User,Enabled,Low
2026-07-03 16:47:00,EMP_026,VPN Login,Active,User,Enabled,Low
2026-07-03 01:53:00,EMP_009,Login,Active,User,Enabled,Low
2026-07-03 21:51:00,EMP_020,MFA Challenge,Active,User,Disabled,Low
2026-07-03 23:27:00,EMP_046,Login,Active,Administrator,Disabled,Low
2026-07-03 23:57:00,EMP_049,MFA Challenge,Active,User,Disabled,Low
2026-07-03 16:54:00,EMP_006,Database Access,Active,User,Disabled,Low
2026-07-03 06:42:00,BACKUP_ADMIN,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 01:08:00,SOC_ANALYST,VPN Login,Active,User,Disabled,Low
2026-07-03 14:07:00,EMP_002,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 14:32:00,EMP_034,Database Access,Active,Power User,Disabled,Low
2026-07-03 02:08:00,EMP_033,Password Change,Active,Administrator,Disabled,Low
2026-07-03 02:14:00,EMP_048,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:16:00,EMP_047,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 13:40:00,EMP_047,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 00:36:00,EMP_018,Password Change,Active,User,Enabled,Low
2026-07-03 03:10:00,EMP_021,Password Change,Active,Power User,Enabled,Low
2026-07-03 01:08:00,EMP_006,VPN Login,Active,User,Enabled,Low
2026-07-03 19:58:00,EMP_006,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 22:54:00,EMP_006,Login,Active,User,Disabled,Low
2026-07-03 22:26:00,EMP_026,Database Access,Active,Administrator,Disabled,Low
2026-07-03 10:09:00,EMP_023,VPN Login,Active,User,Enabled,Low
2026-07-03 07:31:00,EMP_031,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 14:13:00,EMP_012,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 01:19:00,EMP_023,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 15:26:00,EMP_045,Login,Active,Power User,Enabled,Low
2026-07-03 14:40:00,EMP_010,Login,Active,User,Enabled,Low
2026-07-03 18:16:00,SOC_ANALYST,Login,Active,Power User,Enabled,Low
2026-07-03 12:12:00,EMP_021,VPN Login,Active,Power User,Disabled,Low
2026-07-03 04:05:00,EMP_001,VPN Login,Active,User,Enabled,Low
2026-07-03 01:21:00,EMP_038,VPN Login,Active,User,Enabled,Low
2026-07-03 23:07:00,EMP_029,Database Access,Active,Power User,Disabled,Low
2026-07-03 04:04:00,EMP_018,MFA Challenge,Active,User,Disabled,Low
2026-07-03 04:53:00,EMP_017,Database Access,Active,User,Disabled,Low
2026-07-03 03:52:00,EMP_012,MFA Challenge,Active,User,Disabled,Low
2026-07-03 10:46:00,EMP_037,Login,Active,Power User,Disabled,Low
2026-07-03 19:00:00,EMP_040,Login,Active,User,Enabled,Low
2026-07-03 05:01:00,EMP_013,Login,Active,User,Enabled,Low
2026-07-03 07:46:00,EMP_035,Login,Active,User,Enabled,Low
2026-07-03 09:37:00,EMP_010,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 15:56:00,EMP_044,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 04:12:00,EMP_024,MFA Challenge,Active,User,Enabled,Low
2026-07-03 19:03:00,EMP_029,Login,Active,Power User,Disabled,Low
2026-07-03 11:50:00,EMP_021,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 21:22:00,EMP_009,Database Access,Active,Administrator,Enabled,Low
2026-07-03 09:11:00,EMP_045,VPN Login,Active,User,Enabled,Low
2026-07-03 09:29:00,EMP_043,Password Change,Active,Power User,Disabled,Low
2026-07-03 23:45:00,EMP_007,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 23:34:00,EMP_031,MFA Challenge,Active,User,Enabled,Low
2026-07-03 14:54:00,EMP_009,Login,Active,Administrator,Disabled,Low
2026-07-03 20:14:00,EMP_042,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 12:10:00,EMP_010,Login,Active,User,Disabled,Low
2026-07-03 07:59:00,EMP_003,Login,Active,Power User,Enabled,Low
2026-07-03 02:46:00,EMP_033,Password Change,Active,Power User,Enabled,Low
2026-07-03 19:27:00,EMP_035,Database Access,Active,Power User,Enabled,Low
2026-07-03 02:42:00,EMP_030,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 09:32:00,EMP_026,Password Change,Active,Administrator,Disabled,Low
2026-07-03 19:02:00,EMP_016,Database Access,Active,Administrator,Enabled,Low
2026-07-03 00:19:00,EMP_010,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 02:44:00,EMP_008,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 18:48:00,EMP_036,Login,Active,User,Disabled,Low
2026-07-03 19:31:00,EMP_023,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 15:58:00,EMP_031,Login,Active,Power User,Enabled,Low
2026-07-03 04:45:00,EMP_050,Password Change,Active,User,Enabled,Low
2026-07-03 06:45:00,EMP_007,Password Change,Active,User,Enabled,Low
2026-07-03 19:08:00,EMP_035,Login,Active,Administrator,Enabled,Low
2026-07-03 22:25:00,EMP_005,Password Change,Active,Administrator,Disabled,Low
2026-07-03 10:17:00,EMP_016,VPN Login,Active,User,Enabled,Low
2026-07-03 14:05:00,EMP_045,Database Access,Active,Power User,Enabled,Low
2026-07-03 00:05:00,EMP_017,Login,Active,User,Enabled,Low
2026-07-03 01:56:00,EMP_028,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 13:30:00,EMP_016,Password Change,Active,User,Disabled,Low
2026-07-03 04:50:00,EMP_010,MFA Challenge,Active,User,Enabled,Low
2026-07-03 02:55:00,EMP_046,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 23:29:00,EMP_039,Database Access,Active,User,Disabled,Low
2026-07-03 18:43:00,EMP_032,VPN Login,Active,User,Enabled,Low
2026-07-03 10:32:00,EMP_046,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 02:46:00,EMP_037,Database Access,Active,Administrator,Disabled,Low
2026-07-03 08:59:00,NETWORK_ADMIN,Database Access,Active,Power User,Enabled,Low
2026-07-03 15:19:00,EMP_012,Database Access,Active,User,Disabled,Low
2026-07-03 18:05:00,EMP_040,Login,Active,User,Enabled,Low
2026-07-03 21:09:00,NETWORK_ADMIN,Password Change,Active,Administrator,Disabled,Low
2026-07-03 04:31:00,EMP_040,Login,Active,User,Enabled,Low
2026-07-03 16:00:00,EMP_037,Login,Active,User,Disabled,Low
2026-07-03 12:47:00,EMP_024,VPN Login,Active,User,Enabled,Low
2026-07-03 22:58:00,EMP_016,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 01:37:00,EMP_036,Login,Active,Power User,Enabled,Low
2026-07-03 04:04:00,EMP_005,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 06:06:00,EMP_034,Login,Active,User,Enabled,Low
2026-07-03 08:27:00,EMP_034,Login,Active,Power User,Disabled,Low
2026-07-03 09:41:00,EMP_046,Password Change,Active,Administrator,Enabled,Low
2026-07-03 02:24:00,EMP_036,VPN Login,Active,Power User,Disabled,Low
2026-07-03 11:41:00,EMP_050,Password Change,Active,User,Enabled,Low
2026-07-03 20:31:00,EMP_040,Login,Active,Power User,Disabled,Low
2026-07-03 15:59:00,EMP_015,VPN Login,Active,Power User,Enabled,Low
2026-07-03 23:28:00,EMP_005,Database Access,Active,User,Disabled,Low
2026-07-03 18:01:00,EMP_023,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:19:00,EMP_002,Password Change,Active,User,Disabled,Low
2026-07-03 22:54:00,EMP_005,Password Change,Active,User,Enabled,Low
2026-07-03 10:05:00,EMP_013,Login,Active,User,Enabled,Low
2026-07-03 19:13:00,EMP_017,Database Access,Active,Power User,Disabled,Low
2026-07-03 11:29:00,EMP_047,Login,Active,Power User,Enabled,Low
2026-07-03 22:17:00,EMP_032,Password Change,Active,User,Disabled,Low
2026-07-03 05:54:00,EMP_006,Login,Active,User,Disabled,Low
2026-07-03 14:41:00,EMP_026,VPN Login,Active,Power User,Disabled,Low
2026-07-03 04:21:00,BACKUP_ADMIN,Password Change,Active,Administrator,Enabled,Low
2026-07-03 09:59:00,BACKUP_ADMIN,Database Access,Active,User,Enabled,Low
2026-07-03 06:31:00,EMP_045,Login,Active,Administrator,Disabled,Low
2026-07-03 22:27:00,EMP_035,Database Access,Active,User,Enabled,Low
2026-07-03 18:13:00,EMP_047,Database Access,Active,User,Disabled,Low
2026-07-03 14:09:00,EMP_022,Login,Active,Administrator,Disabled,Low
2026-07-03 09:23:00,EMP_046,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 20:47:00,EMP_020,VPN Login,Active,User,Disabled,Low
2026-07-03 03:00:00,EMP_014,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 03:17:00,NETWORK_ADMIN,Password Change,Active,User,Enabled,Low
2026-07-03 00:49:00,EMP_032,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 14:48:00,EMP_017,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 19:22:00,EMP_025,Database Access,Active,User,Disabled,Low
2026-07-03 22:48:00,EMP_018,Database Access,Active,Administrator,Enabled,Low
2026-07-03 15:26:00,EMP_016,Password Change,Active,Power User,Disabled,Low
2026-07-03 11:44:00,EMP_036,VPN Login,Active,User,Disabled,Low
2026-07-03 05:33:00,EMP_026,Login,Active,Power User,Enabled,Low
2026-07-03 23:53:00,EMP_044,Database Access,Active,Power User,Enabled,Low
2026-07-03 18:13:00,EMP_014,Login,Active,Power User,Enabled,Low
2026-07-03 22:04:00,EMP_024,Database Access,Active,Administrator,Enabled,Low
2026-07-03 15:31:00,EMP_028,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:48:00,EMP_017,Login,Active,Power User,Disabled,Low
2026-07-03 19:07:00,EMP_041,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 15:51:00,EMP_043,Database Access,Active,Administrator,Enabled,Low
2026-07-03 04:12:00,SERVICE_SQL,Login,Active,User,Disabled,Low
2026-07-03 05:49:00,EMP_050,Login,Active,User,Enabled,Low
2026-07-03 11:17:00,EMP_027,Login,Active,Power User,Enabled,Low
2026-07-03 17:16:00,EMP_023,Password Change,Active,Power User,Disabled,Low
2026-07-03 22:04:00,EMP_027,Database Access,Active,Administrator,Enabled,Low
2026-07-03 03:19:00,EMP_005,Login,Active,Administrator,Disabled,Low
2026-07-03 23:49:00,EMP_009,Login,Active,Power User,Disabled,Low
2026-07-03 15:19:00,EMP_044,MFA Challenge,Active,User,Disabled,Low
2026-07-03 23:34:00,EMP_045,Database Access,Active,Administrator,Enabled,Low
2026-07-03 21:00:00,EMP_045,VPN Login,Active,User,Enabled,Low
2026-07-03 14:47:00,EMP_043,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 12:37:00,EMP_025,Password Change,Active,Power User,Disabled,Low
2026-07-03 12:46:00,EMP_013,MFA Challenge,Active,User,Enabled,Low
2026-07-03 15:50:00,EMP_009,Database Access,Active,Power User,Disabled,Low
2026-07-03 16:13:00,EMP_050,Login,Active,User,Enabled,Low
2026-07-03 17:16:00,EMP_010,Login,Active,Administrator,Enabled,Low
2026-07-03 06:12:00,EMP_020,Login,Active,User,Enabled,Low
2026-07-03 23:25:00,EMP_045,Password Change,Active,Power User,Disabled,Low
2026-07-03 18:42:00,EMP_007,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 05:42:00,EMP_049,Password Change,Active,User,Disabled,Low
2026-07-03 04:25:00,SERVICE_SQL,Login,Active,User,Enabled,Low
2026-07-03 02:26:00,EMP_034,Login,Active,Power User,Enabled,Low
2026-07-03 19:57:00,EMP_033,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 22:25:00,EMP_019,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:53:00,EMP_006,Password Change,Active,Administrator,Enabled,Low
2026-07-03 04:47:00,EMP_041,Login,Active,Power User,Enabled,Low
2026-07-03 16:13:00,EMP_046,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 16:25:00,NETWORK_ADMIN,Password Change,Active,User,Disabled,Low
2026-07-03 10:45:00,EMP_016,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 02:50:00,EMP_036,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 15:07:00,EMP_043,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 23:14:00,EMP_050,Password Change,Active,Administrator,Disabled,Low
2026-07-03 05:23:00,EMP_015,MFA Challenge,Active,User,Disabled,Low
2026-07-03 01:49:00,EMP_050,VPN Login,Active,User,Disabled,Low
2026-07-03 01:52:00,EMP_047,Password Change,Active,Power User,Disabled,Low
2026-07-03 15:19:00,EMP_022,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 05:57:00,NETWORK_ADMIN,Database Access,Active,User,Disabled,Low
2026-07-03 22:34:00,EMP_011,Login,Active,Administrator,Enabled,Low
2026-07-03 12:37:00,EMP_034,Password Change,Active,Power User,Disabled,Low
2026-07-03 08:27:00,EMP_021,Database Access,Active,Administrator,Disabled,Low
2026-07-03 00:58:00,EMP_038,Password Change,Active,Administrator,Disabled,Low
2026-07-03 20:44:00,EMP_004,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:56:00,EMP_016,Password Change,Active,Administrator,Disabled,Low
2026-07-03 18:14:00,EMP_029,Password Change,Active,Administrator,Enabled,Low
2026-07-03 00:31:00,EMP_042,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:08:00,EMP_029,Database Access,Active,Power User,Disabled,Low
2026-07-03 06:38:00,EMP_010,Login,Active,User,Disabled,Low
2026-07-03 12:52:00,SOC_ANALYST,MFA Challenge,Active,User,Enabled,Low
2026-07-03 07:52:00,SERVICE_SQL,VPN Login,Active,Power User,Enabled,Low
2026-07-03 18:11:00,EMP_028,Password Change,Active,Power User,Disabled,Low
2026-07-03 07:58:00,EMP_042,Login,Active,Power User,Disabled,Low
2026-07-03 23:31:00,EMP_043,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 02:28:00,EMP_018,VPN Login,Active,User,Enabled,Low
2026-07-03 05:35:00,EMP_033,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 17:30:00,EMP_005,VPN Login,Active,User,Enabled,Low
2026-07-03 00:56:00,EMP_041,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 14:03:00,EMP_038,MFA Challenge,Active,User,Disabled,Low
2026-07-03 19:09:00,EMP_040,VPN Login,Active,Power User,Enabled,Low
2026-07-03 00:13:00,EMP_048,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 00:08:00,EMP_048,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 19:15:00,SOC_ANALYST,Database Access,Active,User,Enabled,Low
