Timestamp,Building,Camera,Zone,Event,Confidence,Person
2026-07-03 07:44:00,Building_B,CAM-07,HR Office,Person Entering,95,EMP_022
2026-07-03 21:14:00,Building_B,CAM-01,Finance Office,Employee Walking,97,EMP_024
2026-07-03 17:12:00,Building_C,CAM-15,Main Entrance,Person Entering,87,EMP_031
2026-07-03 01:56:00,Building_A,CAM-15,Main Entrance,Employee Walking,84,EMP_009
2026-07-03 23:16:00,Building_B,CAM-05,Finance Office,Person Entering,92,EMP_003
2026-07-03 15:19:00,Building_C,CAM-08,Server Room,Employee Walking,94,EMP_050
2026-07-03 11:58:00,Building_C,CAM-02,Emergency Exit,Person Entering,81,EMP_022
2026-07-03 18:12:00,Building_C,CAM-15,Server Room,Employee Walking,83,EMP_026
2026-07-03 22:03:00,Building_B,CAM-02,Loading Dock,Employee Walking,94,EMP_011
2026-07-03 01:02:00,Building_A,CAM-14,Main Entrance,Door Open,88,EMP_007
2026-07-03 03:12:00,Building_C,CAM-15,Main Entrance,Employee Walking,89,EMP_044
2026-07-03 10:47:00,Building_C,CAM-03,Loading Dock,Person Entering,86,SOC_ANALYST
2026-07-03 01:28:00,Building_C,CAM-03,SOC,Door Open,85,EMP_023
2026-07-03 18:24:00,Building_B,CAM-14,Main Entrance,Employee Walking,83,EMP_026
2026-07-03 10:49:00,Building_C,CAM-06,SOC,Employee Walking,81,EMP_022
2026-07-03 15:32:00,Building_B,CAM-07,Reception,Door Open,96,EMP_050
2026-07-03 02:14:00,Building_C,CAM-06,Main Entrance,Door Open,89,EMP_003
2026-07-03 00:09:00,Building_B,CAM-14,Main Entrance,Door Open,97,NETWORK_ADMIN
2026-07-03 07:36:00,Building_C,CAM-04,Main Entrance,Person Entering,85,EMP_032
2026-07-03 15:15:00,Building_B,CAM-07,SOC,Door Open,85,EMP_028
2026-07-03 18:47:00,Building_A,CAM-14,Reception,Door Open,86,EMP_022
2026-07-03 02:13:00,Building_C,CAM-02,Server Room,Person Entering,90,EMP_004
2026-07-03 06:26:00,Building_C,CAM-04,Server Room,Door Open,80,EMP_028
2026-07-03 21:38:00,Building_B,CAM-13,Main Entrance,Employee Walking,96,EMP_015
2026-07-03 16:26:00,Building_A,CAM-06,Loading Dock,Employee Walking,80,EMP_001
2026-07-03 23:24:00,Building_B,CAM-07,HR Office,Door Open,84,EMP_014
2026-07-03 14:22:00,Building_C,CAM-14,Emergency Exit,Door Open,84,EMP_042
2026-07-03 10:35:00,Building_C,CAM-15,Reception,Door Open,80,EMP_038
2026-07-03 08:30:00,Building_B,CAM-08,Server Room,Employee Walking,85,EMP_004
2026-07-03 04:27:00,Building_A,CAM-06,Emergency Exit,Person Entering,96,EMP_006
2026-07-03 21:15:00,Building_B,CAM-13,Main Entrance,Door Open,82,EMP_042
2026-07-03 00:40:00,Building_B,CAM-04,Loading Dock,Employee Walking,92,EMP_023
2026-07-03 23:36:00,Building_B,CAM-12,Reception,Person Entering,98,EMP_038
2026-07-03 21:39:00,Building_B,CAM-12,Emergency Exit,Door Open,83,EMP_046
2026-07-03 04:47:00,Building_C,CAM-05,Main Entrance,Employee Walking,90,EMP_041
2026-07-03 08:28:00,Building_A,CAM-10,Main Entrance,Person Entering,96,EMP_032
2026-07-03 11:22:00,Building_C,CAM-14,HR Office,Door Open,81,EMP_023
2026-07-03 16:08:00,Building_C,CAM-12,Main Entrance,Door Open,99,EMP_048
2026-07-03 05:40:00,Building_B,CAM-07,Loading Dock,Door Open,90,EMP_034
2026-07-03 05:38:00,Building_A,CAM-11,HR Office,Person Entering,92,EMP_018
2026-07-03 06:04:00,Building_B,CAM-10,Server Room,Person Entering,82,EMP_019
2026-07-03 19:06:00,Building_A,CAM-05,Finance Office,Person Entering,95,EMP_033
2026-07-03 01:06:00,Building_C,CAM-14,Main Entrance,Employee Walking,92,EMP_010
2026-07-03 04:37:00,Building_B,CAM-12,SOC,Door Open,88,SERVICE_SQL
2026-07-03 19:38:00,Building_A,CAM-02,Finance Office,Door Open,83,EMP_047
2026-07-03 19:27:00,Building_C,CAM-07,Server Room,Door Open,82,EMP_002
2026-07-03 14:20:00,Building_C,CAM-10,Server Room,Door Open,94,EMP_033
2026-07-03 16:42:00,Building_A,CAM-06,HR Office,Employee Walking,93,EMP_012
2026-07-03 00:32:00,Building_B,CAM-14,Finance Office,Person Entering,99,EMP_013
2026-07-03 07:14:00,Building_C,CAM-03,Loading Dock,Door Open,83,EMP_026
2026-07-03 02:34:00,Building_B,CAM-10,Main Entrance,Person Entering,98,EMP_026
2026-07-03 12:09:00,Building_B,CAM-04,Finance Office,Door Open,100,EMP_030
2026-07-03 10:02:00,Building_B,CAM-07,Emergency Exit,Person Entering,96,EMP_014
2026-07-03 13:55:00,Building_B,CAM-01,Server Room,Door Open,88,EMP_029
2026-07-03 23:03:00,Building_C,CAM-07,Loading Dock,Person Entering,100,EMP_042
2026-07-03 02:01:00,Building_B,CAM-15,Finance Office,Person Entering,88,EMP_024
2026-07-03 10:15:00,Building_C,CAM-04,Finance Office,Employee Walking,82,EMP_014
2026-07-03 08:03:00,Building_C,CAM-07,HR Office,Person Entering,91,EMP_036
2026-07-03 08:23:00,Building_B,CAM-02,Finance Office,Person Entering,87,EMP_004
2026-07-03 21:59:00,Building_C,CAM-06,Server Room,Door Open,95,BACKUP_ADMIN
2026-07-03 14:49:00,Building_B,CAM-05,SOC,Person Entering,97,EMP_013
2026-07-03 11:45:00,Building_C,CAM-08,HR Office,Person Entering,89,EMP_020
2026-07-03 10:43:00,Building_B,CAM-02,HR Office,Employee Walking,96,EMP_025
2026-07-03 14:45:00,Building_A,CAM-11,Reception,Employee Walking,82,EMP_048
2026-07-03 14:09:00,Building_B,CAM-05,Emergency Exit,Door Open,98,EMP_049
2026-07-03 23:06:00,Building_B,CAM-06,Loading Dock,Door Open,84,EMP_047
2026-07-03 21:16:00,Building_C,CAM-11,HR Office,Person Entering,99,EMP_047
2026-07-03 15:53:00,Building_A,CAM-15,Finance Office,Employee Walking,81,EMP_037
2026-07-03 15:08:00,Building_C,CAM-15,Reception,Door Open,80,EMP_001
2026-07-03 07:00:00,Building_A,CAM-10,HR Office,Employee Walking,84,EMP_027
2026-07-03 18:54:00,Building_A,CAM-12,Finance Office,Door Open,99,EMP_009
2026-07-03 09:19:00,Building_A,CAM-14,Emergency Exit,Door Open,92,EMP_037
2026-07-03 15:58:00,Building_A,CAM-13,Loading Dock,Door Open,82,EMP_004
2026-07-03 15:29:00,Building_B,CAM-03,Finance Office,Person Entering,91,EMP_002
2026-07-03 23:12:00,Building_B,CAM-03,Main Entrance,Employee Walking,84,EMP_041
2026-07-03 18:22:00,Building_C,CAM-06,Loading Dock,Person Entering,93,EMP_026
2026-07-03 20:32:00,Building_C,CAM-14,SOC,Employee Walking,85,EMP_028
2026-07-03 00:42:00,Building_B,CAM-07,Loading Dock,Employee Walking,92,EMP_038
2026-07-03 01:43:00,Building_B,CAM-03,Reception,Person Entering,80,EMP_041
2026-07-03 20:23:00,Building_C,CAM-03,Emergency Exit,Employee Walking,95,EMP_023
2026-07-03 12:32:00,Building_C,CAM-01,Loading Dock,Employee Walking,91,EMP_047
2026-07-03 11:00:00,Building_A,CAM-07,Finance Office,Person Entering,93,EMP_019
2026-07-03 20:06:00,Building_A,CAM-14,Finance Office,Person Entering,93,EMP_035
2026-07-03 21:07:00,Building_C,CAM-01,Emergency Exit,Employee Walking,88,EMP_045
2026-07-03 09:06:00,Building_C,CAM-11,Main Entrance,Person Entering,92,EMP_036
2026-07-03 04:31:00,Building_C,CAM-03,Reception,Person Entering,97,EMP_003
2026-07-03 17:03:00,Building_B,CAM-11,Emergency Exit,Door Open,96,SERVICE_SQL
2026-07-03 15:19:00,Building_A,CAM-04,HR Office,Employee Walking,99,EMP_050
2026-07-03 02:10:00,Building_C,CAM-14,Loading Dock,Person Entering,86,EMP_028
2026-07-03 21:29:00,Building_B,CAM-05,Reception,Door Open,87,EMP_004
2026-07-03 16:05:00,Building_A,CAM-10,Loading Dock,Person Entering,80,SERVICE_SQL
2026-07-03 07:53:00,Building_B,CAM-03,SOC,Employee Walking,88,EMP_017
2026-07-03 09:19:00,Building_A,CAM-12,Finance Office,Employee Walking,83,EMP_046
2026-07-03 14:28:00,Building_A,CAM-07,Loading Dock,Employee Walking,99,EMP_017
2026-07-03 13:56:00,Building_C,CAM-06,SOC,Door Open,81,EMP_002
2026-07-03 08:15:00,Building_A,CAM-02,Main Entrance,Employee Walking,83,EMP_035
2026-07-03 19:05:00,Building_C,CAM-10,Server Room,Person Entering,87,EMP_033
2026-07-03 21:26:00,Building_C,CAM-13,Finance Office,Employee Walking,86,EMP_012
2026-07-03 07:57:00,Building_A,CAM-09,HR Office,Door Open,98,EMP_014
2026-07-03 02:06:00,Building_B,CAM-13,Server Room,Door Open,82,EMP_036
2026-07-03 08:10:00,Building_A,CAM-10,Finance Office,Employee Walking,88,EMP_014
2026-07-03 06:50:00,Building_C,CAM-07,Emergency Exit,Door Open,98,EMP_036
2026-07-03 08:01:00,Building_C,CAM-01,Server Room,Person Entering,97,EMP_020
2026-07-03 20:17:00,Building_A,CAM-13,Reception,Employee Walking,93,EMP_032
2026-07-03 05:18:00,Building_B,CAM-09,Reception,Employee Walking,88,EMP_038
2026-07-03 04:26:00,Building_A,CAM-12,Main Entrance,Door Open,95,EMP_041
2026-07-03 08:25:00,Building_C,CAM-11,Emergency Exit,Door Open,84,EMP_010
2026-07-03 03:53:00,Building_A,CAM-08,Emergency Exit,Door Open,82,EMP_001
2026-07-03 17:53:00,Building_C,CAM-06,Emergency Exit,Person Entering,99,EMP_043
2026-07-03 00:31:00,Building_C,CAM-15,SOC,Employee Walking,88,EMP_007
2026-07-03 22:08:00,Building_B,CAM-13,Reception,Door Open,83,EMP_005
2026-07-03 08:37:00,Building_C,CAM-14,Reception,Person Entering,81,EMP_025
2026-07-03 11:14:00,Building_B,CAM-13,Emergency Exit,Person Entering,94,EMP_003
2026-07-03 10:20:00,Building_C,CAM-04,HR Office,Employee Walking,88,EMP_017
2026-07-03 20:38:00,Building_A,CAM-14,Reception,Employee Walking,98,EMP_015
2026-07-03 21:45:00,Building_B,CAM-14,Finance Office,Employee Walking,85,EMP_010
2026-07-03 19:12:00,Building_B,CAM-03,Server Room,Employee Walking,89,EMP_012
2026-07-03 19:23:00,Building_B,CAM-01,Finance Office,Employee Walking,90,EMP_048
2026-07-03 20:48:00,Building_B,CAM-06,Loading Dock,Person Entering,92,EMP_003
2026-07-03 12:03:00,Building_A,CAM-15,Main Entrance,Person Entering,80,EMP_010
2026-07-03 02:08:00,Building_C,CAM-15,SOC,Door Open,90,EMP_007
2026-07-03 13:23:00,Building_A,CAM-08,SOC,Person Entering,89,EMP_024
2026-07-03 17:51:00,Building_A,CAM-14,SOC,Person Entering,86,EMP_016
2026-07-03 04:21:00,Building_C,CAM-12,Emergency Exit,Employee Walking,87,EMP_033
2026-07-03 11:58:00,Building_A,CAM-04,Reception,Person Entering,87,EMP_004
2026-07-03 06:24:00,Building_C,CAM-11,HR Office,Employee Walking,86,EMP_013
2026-07-03 18:30:00,Building_A,CAM-09,Main Entrance,Employee Walking,93,SERVICE_SQL
2026-07-03 23:14:00,Building_C,CAM-11,HR Office,Employee Walking,92,EMP_015
2026-07-03 03:10:00,Building_B,CAM-06,SOC,Door Open,95,EMP_045
2026-07-03 19:25:00,Building_C,CAM-15,Loading Dock,Person Entering,83,EMP_043
2026-07-03 05:04:00,Building_C,CAM-08,Emergency Exit,Person Entering,93,EMP_028
2026-07-03 01:25:00,Building_C,CAM-14,Finance Office,Employee Walking,86,EMP_014
2026-07-03 18:49:00,Building_A,CAM-01,Loading Dock,Employee Walking,96,EMP_016
2026-07-03 01:17:00,Building_A,CAM-11,Main Entrance,Person Entering,88,EMP_020
2026-07-03 06:37:00,Building_A,CAM-08,Loading Dock,Door Open,93,EMP_042
2026-07-03 23:49:00,Building_A,CAM-12,Reception,Employee Walking,99,EMP_007
2026-07-03 17:41:00,Building_B,CAM-12,SOC,Door Open,91,EMP_042
2026-07-03 07:31:00,Building_B,CAM-11,Reception,Door Open,97,EMP_045
2026-07-03 01:53:00,Building_B,CAM-07,Finance Office,Person Entering,85,EMP_037
2026-07-03 00:36:00,Building_A,CAM-10,Finance Office,Employee Walking,86,EMP_015
2026-07-03 03:31:00,Building_C,CAM-12,SOC,Person Entering,90,NETWORK_ADMIN
2026-07-03 19:45:00,Building_B,CAM-09,Loading Dock,Employee Walking,94,EMP_015
2026-07-03 23:17:00,Building_C,CAM-04,Emergency Exit,Employee Walking,91,EMP_017
2026-07-03 17:07:00,Building_A,CAM-14,HR Office,Employee Walking,93,EMP_024
2026-07-03 23:16:00,Building_C,CAM-03,Server Room,Door Open,93,EMP_019
2026-07-03 10:29:00,Building_B,CAM-14,Reception,Door Open,80,EMP_002
2026-07-03 00:12:00,Building_B,CAM-06,SOC,Employee Walking,98,EMP_019
2026-07-03 15:51:00,Building_A,CAM-04,Finance Office,Person Entering,92,EMP_043
2026-07-03 01:39:00,Building_B,CAM-04,Reception,Door Open,85,EMP_027
2026-07-03 07:47:00,Building_A,CAM-10,Server Room,Door Open,80,SERVICE_SQL
2026-07-03 03:38:00,Building_B,CAM-13,Emergency Exit,Person Entering,95,EMP_043
2026-07-03 12:45:00,Building_B,CAM-14,Server Room,Employee Walking,98,SERVICE_SQL
2026-07-03 07:43:00,Building_B,CAM-03,SOC,Person Entering,80,EMP_012
2026-07-03 00:29:00,Building_C,CAM-04,Loading Dock,Door Open,99,EMP_018
2026-07-03 07:24:00,Building_A,CAM-13,HR Office,Door Open,88,EMP_033
2026-07-03 03:24:00,Building_C,CAM-15,HR Office,Person Entering,92,EMP_046
2026-07-03 14:54:00,Building_B,CAM-08,HR Office,Employee Walking,86,EMP_007
2026-07-03 00:41:00,Building_C,CAM-10,Emergency Exit,Person Entering,82,EMP_041
2026-07-03 04:10:00,Building_B,CAM-13,Server Room,Person Entering,97,EMP_033
2026-07-03 04:29:00,Building_A,CAM-04,Loading Dock,Person Entering,95,EMP_027
2026-07-03 23:46:00,Building_C,CAM-12,Server Room,Door Open,92,NETWORK_ADMIN
2026-07-03 12:59:00,Building_B,CAM-02,Loading Dock,Person Entering,90,EMP_012
2026-07-03 23:16:00,Building_A,CAM-13,Server Room,Door Open,91,EMP_045
2026-07-03 14:43:00,Building_B,CAM-10,HR Office,Person Entering,98,EMP_031
2026-07-03 04:19:00,Building_A,CAM-15,SOC,Door Open,86,EMP_045
2026-07-03 05:55:00,Building_C,CAM-08,HR Office,Employee Walking,96,EMP_044
2026-07-03 14:16:00,Building_C,CAM-14,Main Entrance,Door Open,100,EMP_031
2026-07-03 16:00:00,Building_C,CAM-14,Finance Office,Employee Walking,93,EMP_007
2026-07-03 19:09:00,Building_B,CAM-05,Emergency Exit,Employee Walking,95,EMP_023
2026-07-03 01:24:00,Building_C,CAM-05,Server Room,Employee Walking,82,EMP_003
2026-07-03 20:49:00,Building_C,CAM-04,Main Entrance,Employee Walking,93,EMP_040
2026-07-03 03:54:00,Building_A,CAM-13,Loading Dock,Door Open,95,EMP_019
2026-07-03 21:01:00,Building_C,CAM-08,Reception,Person Entering,90,EMP_036
2026-07-03 03:42:00,Building_B,CAM-08,SOC,Door Open,84,EMP_025
2026-07-03 19:34:00,Building_A,CAM-09,Emergency Exit,Employee Walking,96,EMP_028
2026-07-03 08:37:00,Building_A,CAM-02,HR Office,Door Open,97,EMP_015
2026-07-03 00:38:00,Building_B,CAM-02,Loading Dock,Employee Walking,85,EMP_027
2026-07-03 18:42:00,Building_C,CAM-14,Reception,Employee Walking,88,EMP_002
2026-07-03 10:55:00,Building_B,CAM-15,SOC,Person Entering,87,EMP_010
2026-07-03 04:58:00,Building_A,CAM-05,Loading Dock,Employee Walking,97,EMP_012
2026-07-03 20:09:00,Building_C,CAM-04,HR Office,Person Entering,95,EMP_027
2026-07-03 03:32:00,Building_A,CAM-10,HR Office,Door Open,81,EMP_009
2026-07-03 11:01:00,Building_B,CAM-10,Server Room,Employee Walking,96,EMP_045
2026-07-03 13:19:00,Building_B,CAM-13,Emergency Exit,Door Open,93,EMP_048
2026-07-03 13:37:00,Building_B,CAM-04,HR Office,Person Entering,95,EMP_015
2026-07-03 18:38:00,Building_A,CAM-01,Emergency Exit,Employee Walking,85,EMP_030
2026-07-03 03:57:00,Building_B,CAM-03,Finance Office,Employee Walking,89,EMP_004
2026-07-03 18:36:00,Building_A,CAM-11,Finance Office,Door Open,80,EMP_029
2026-07-03 01:10:00,Building_C,CAM-13,Reception,Employee Walking,87,EMP_045
2026-07-03 17:09:00,Building_A,CAM-01,Main Entrance,Door Open,100,EMP_014
2026-07-03 05:23:00,Building_C,CAM-01,Server Room,Employee Walking,89,EMP_010
2026-07-03 23:18:00,Building_A,CAM-10,Main Entrance,Employee Walking,94,EMP_011
2026-07-03 04:57:00,Building_C,CAM-03,Finance Office,Door Open,89,EMP_049
2026-07-03 13:50:00,Building_A,CAM-03,HR Office,Employee Walking,91,EMP_009
2026-07-03 11:29:00,Building_C,CAM-15,HR Office,Door Open,94,EMP_050
2026-07-03 16:08:00,Building_A,CAM-08,HR Office,Employee Walking,89,EMP_044
2026-07-03 22:41:00,Building_B,CAM-04,SOC,Person Entering,83,EMP_018
2026-07-03 16:44:00,Building_C,CAM-10,Server Room,Employee Walking,82,EMP_005
2026-07-03 14:01:00,Building_C,CAM-02,Main Entrance,Door Open,98,EMP_047
2026-07-03 22:17:00,Building_A,CAM-05,Main Entrance,Employee Walking,97,EMP_005
2026-07-03 02:53:00,Building_A,CAM-12,Reception,Person Entering,97,EMP_044
2026-07-03 02:50:00,Building_C,CAM-12,Loading Dock,Door Open,97,EMP_026
2026-07-03 11:53:00,Building_C,CAM-02,Main Entrance,Employee Walking,87,EMP_001
2026-07-03 10:32:00,Building_B,CAM-06,Emergency Exit,Person Entering,80,EMP_047
2026-07-03 15:31:00,Building_C,CAM-10,SOC,Door Open,93,EMP_002
2026-07-03 19:54:00,Building_C,CAM-12,Finance Office,Employee Walking,84,EMP_033
2026-07-03 04:29:00,Building_A,CAM-12,Finance Office,Door Open,82,EMP_037
2026-07-03 12:03:00,Building_C,CAM-02,Reception,Door Open,88,EMP_039
2026-07-03 14:26:00,Building_B,CAM-14,Main Entrance,Employee Walking,91,EMP_028
2026-07-03 11:36:00,Building_A,CAM-02,Finance Office,Person Entering,95,EMP_050
2026-07-03 11:46:00,Building_A,CAM-11,HR Office,Person Entering,99,EMP_010
2026-07-03 06:34:00,Building_B,CAM-14,Reception,Employee Walking,90,EMP_009
2026-07-03 17:40:00,Building_B,CAM-03,Server Room,Door Open,84,EMP_027
2026-07-03 15:42:00,Building_B,CAM-01,Server Room,Door Open,95,EMP_048
2026-07-03 16:33:00,Building_A,CAM-10,Reception,Person Entering,82,EMP_034
2026-07-03 01:33:00,Building_B,CAM-01,Emergency Exit,Person Entering,87,EMP_040
2026-07-03 20:11:00,Building_C,CAM-07,Main Entrance,Door Open,82,EMP_018
2026-07-03 06:46:00,Building_C,CAM-13,Server Room,Person Entering,96,EMP_005
2026-07-03 01:27:00,Building_A,CAM-12,Emergency Exit,Person Entering,97,EMP_033
2026-07-03 21:17:00,Building_A,CAM-02,SOC,Door Open,81,EMP_031
2026-07-03 05:06:00,Building_C,CAM-12,Finance Office,Door Open,83,EMP_040
2026-07-03 20:41:00,Building_B,CAM-01,Finance Office,Person Entering,87,EMP_004
2026-07-03 00:16:00,Building_C,CAM-13,HR Office,Person Entering,95,EMP_046
2026-07-03 16:06:00,Building_A,CAM-07,Emergency Exit,Employee Walking,82,NETWORK_ADMIN
2026-07-03 19:27:00,Building_A,CAM-13,HR Office,Door Open,89,EMP_035
2026-07-03 16:35:00,Building_A,CAM-02,Reception,Person Entering,91,NETWORK_ADMIN
2026-07-03 12:43:00,Building_A,CAM-07,Server Room,Person Entering,92,EMP_033
2026-07-03 12:51:00,Building_B,CAM-13,SOC,Person Entering,92,EMP_044
2026-07-03 02:46:00,Building_A,CAM-11,SOC,Employee Walking,87,EMP_005
2026-07-03 03:54:00,Building_B,CAM-12,Loading Dock,Employee Walking,86,EMP_047
2026-07-03 18:54:00,Building_B,CAM-13,Emergency Exit,Employee Walking,97,SERVICE_SQL
2026-07-03 03:37:00,Building_B,CAM-10,Emergency Exit,Door Open,97,EMP_027
2026-07-03 05:30:00,Building_A,CAM-04,Reception,Employee Walking,98,EMP_041
2026-07-03 01:58:00,Building_C,CAM-02,Main Entrance,Employee Walking,81,NETWORK_ADMIN
2026-07-03 09:36:00,Building_C,CAM-09,Server Room,Person Entering,93,EMP_007
2026-07-03 19:35:00,Building_B,CAM-10,Server Room,Person Entering,100,EMP_012
2026-07-03 20:14:00,Building_A,CAM-09,Main Entrance,Person Entering,95,EMP_020
2026-07-03 00:58:00,Building_C,CAM-15,Emergency Exit,Employee Walking,87,EMP_033
2026-07-03 04:13:00,Building_C,CAM-08,Reception,Door Open,99,EMP_007
2026-07-03 08:32:00,Building_C,CAM-10,HR Office,Door Open,94,EMP_037
2026-07-03 13:43:00,Building_B,CAM-07,SOC,Employee Walking,92,EMP_025
2026-07-03 19:27:00,Building_A,CAM-10,Reception,Employee Walking,96,EMP_042
2026-07-03 10:05:00,Building_A,CAM-01,SOC,Person Entering,85,EMP_002
2026-07-03 21:37:00,Building_C,CAM-05,Server Room,Employee Walking,81,BACKUP_ADMIN
2026-07-03 03:46:00,Building_B,CAM-01,Loading Dock,Door Open,90,EMP_024
2026-07-03 18:43:00,Building_A,CAM-12,SOC,Door Open,100,NETWORK_ADMIN
2026-07-03 16:10:00,Building_B,CAM-02,Loading Dock,Door Open,81,EMP_042
2026-07-03 11:12:00,Building_B,CAM-06,Finance Office,Door Open,88,EMP_045
2026-07-03 09:08:00,Building_C,CAM-13,Emergency Exit,Employee Walking,90,EMP_011
2026-07-03 21:28:00,Building_C,CAM-11,SOC,Door Open,93,NETWORK_ADMIN
2026-07-03 10:23:00,Building_A,CAM-11,HR Office,Person Entering,99,EMP_046
2026-07-03 08:05:00,Building_A,CAM-10,Server Room,Person Entering,88,EMP_026
2026-07-03 14:23:00,Building_A,CAM-04,Reception,Employee Walking,91,EMP_014
2026-07-03 18:05:00,Building_B,CAM-13,Loading Dock,Door Open,87,NETWORK_ADMIN
2026-07-03 05:11:00,Building_A,CAM-10,SOC,Door Open,86,EMP_031
2026-07-03 17:22:00,Building_A,CAM-07,SOC,Door Open,89,EMP_007
2026-07-03 21:31:00,Building_B,CAM-04,Reception,Door Open,87,EMP_014
2026-07-03 00:29:00,Building_B,CAM-10,Loading Dock,Employee Walking,89,EMP_010
2026-07-03 14:38:00,Building_C,CAM-15,Server Room,Employee Walking,90,EMP_012
2026-07-03 04:22:00,Building_C,CAM-03,Loading Dock,Employee Walking,86,BACKUP_ADMIN
2026-07-03 11:21:00,Building_A,CAM-14,Main Entrance,Person Entering,85,EMP_031
2026-07-03 10:48:00,Building_A,CAM-06,Emergency Exit,Door Open,87,EMP_034
2026-07-03 05:22:00,Building_C,CAM-11,Emergency Exit,Door Open,88,EMP_041
2026-07-03 08:13:00,Building_A,CAM-11,Main Entrance,Person Entering,95,EMP_005
2026-07-03 13:38:00,Building_C,CAM-01,Emergency Exit,Person Entering,87,EMP_003
2026-07-03 09:28:00,Building_B,CAM-04,Finance Office,Door Open,89,EMP_030
2026-07-03 05:30:00,Building_B,CAM-15,SOC,Employee Walking,94,SOC_ANALYST
2026-07-03 23:46:00,Building_B,CAM-06,HR Office,Person Entering,99,EMP_011
2026-07-03 11:07:00,Building_C,CAM-05,SOC,Employee Walking,100,EMP_049
2026-07-03 07:09:00,Building_C,CAM-03,Loading Dock,Employee Walking,83,EMP_009
2026-07-03 17:36:00,Building_C,CAM-10,HR Office,Person Entering,98,EMP_047
2026-07-03 03:07:00,Building_B,CAM-12,Emergency Exit,Employee Walking,92,EMP_035
2026-07-03 11:25:00,Building_B,CAM-14,Loading Dock,Door Open,98,EMP_033
2026-07-03 04:29:00,Building_A,CAM-11,Loading Dock,Person Entering,87,EMP_018
2026-07-03 06:21:00,Building_C,CAM-10,Emergency Exit,Person Entering,93,EMP_029
2026-07-03 09:22:00,Building_A,CAM-08,Emergency Exit,Employee Walking,81,EMP_020
2026-07-03 05:45:00,Building_C,CAM-01,Finance Office,Person Entering,96,EMP_017
2026-07-03 07:12:00,Building_C,CAM-05,SOC,Employee Walking,86,EMP_037
2026-07-03 19:42:00,Building_B,CAM-01,Finance Office,Door Open,89,EMP_046
2026-07-03 23:42:00,Building_A,CAM-13,Emergency Exit,Door Open,94,EMP_015
2026-07-03 23:36:00,Building_B,CAM-05,Finance Office,Person Entering,81,EMP_026
